Ticker,Name,RTG_SP_LT_LC_ISSUER_CREDIT,IsJunk,intexp,netinc,eps,ncfdebt,ncf,assets,cashneq,receivables,payables,liabilities,equity,debt,ebit,ebitda,marketcap,ev,roe,roa,fcf,roic,gp,opinc,grossmargin,netmargin,evebitda,evebit,de,divyield,fcfps
AMGN,Amgen Inc,A-,0,1289000000,7842000000,12.96,-4514000000,-908000000,59707000000.0,6037000000.0,4057000000.0,1371000000.0,50034000000.0,9673000000.0,29903000000.0,10427000000,12633000000,143239826229.0,161615826229.0,0.743,0.129,8532000000,0.22,19006000000,9674000000,0.814,0.336,12.793,15.0,5.173,0.024,14.102
AAPL,Apple Inc,AA+,0,0,57411000000,3.31,2499000000,-10435000000,323888000000.0,38016000000.0,37445000000.0,42296000000.0,258549000000.0,65339000000.0,112436000000.0,67091000000,78147000000,1920272742080.0,1999612742080.0,0.752,0.176,73365000000,0.225,104956000000,66288000000,0.382,0.209,25.588,30.0,3.957,0.007,4.228
ADSK,Autodesk Inc,BBB,0,48200000,214500000,0.98,-1100000,888700000,6179300000.0,1774700000.0,652300000.0,83700000.0,6318400000.0,-139100000.0,2544600000.0,343000000,470300000,43313496444.0,44400796444.0,-1.144,0.041,1361900000,0.319,2949400000,343000000,0.901,0.066,94.41,129.0,-45.423,0.0,6.199
MTSC,MTS Systems Corp,B+,1,31558000,43067000,2.24,131732000,-13867000,1297977000.0,57937000.0,201591000.0,46849000.0,813918000.0,484059000.0,512617000.0,80171000,118146000,1068615162.0,1455396162.0,0.089,0.034,42948000,0.112,328930000,79705000,0.369,0.048,12.319,18.0,1.681,0.022,2.23
CTAS,Cintas Corp,A-,0,105393000,876037000,8.36,-312500000,48757000,7669885000.0,145402000.0,870369000.0,230995000.0,4434683000.0,3235202000.0,2705431000.0,1163361000,1542414000,25800288088.0,28475840088.0,0.276,0.113,1074494000,0.192,3233748000,1162696000,0.456,0.124,18.462,24.0,1.371,0.01,10.327
CMCSA,Comcast Corp,A-,0,4567000000,13057000000,2.87,-4988000000,1680000000,263414000000.0,5500000000.0,11292000000.0,10826000000.0,179540000000.0,82726000000.0,107383000000.0,21297000000,34250000000,204579783922.0,307123783922.0,0.167,0.051,12099000000,0.128,108942000000,21125000000,1.0,0.12,8.967,14.0,2.17,0.014,2.66
TAP,Molson Coors Beverage Co,BBB-,0,280900000,241700000,1.12,-1587900000,-543000000,28859800000.0,523400000.0,820300000.0,2767300000.0,15186700000.0,13419400000.0,9037700000.0,756300000,1615300000,10715838895.0,19557938895.0,0.018,0.008,1419400000,0.059,4201200000,764400000,0.397,0.023,12.108,26.0,1.132,0.036,6.553
PKG,Packaging Corp of America,BBB,0,128800000,696400000,7.36,-27600000,318000000,7235800000.0,679500000.0,845600000.0,351900000.0,4164800000.0,3071000000.0,2734500000.0,1045800000,1433300000,10600740349.0,12604340349.0,0.236,0.098,807900000,0.145,1644000000,1053700000,0.236,0.1,8.794,12.0,1.356,0.028,8.535
KLAC,KLA Corp,BBB+,0,160274000,1216785000,7.76,20799000,218415000,9279960000.0,1234409000.0,1107413000.0,264280000.0,6598950000.0,2665424000.0,3469670000.0,1478745000,1826794000,30153908905.0,32651670905.0,0.472,0.133,1626175000,0.24,3356863000,1499523000,0.578,0.21,17.874,22.0,2.476,0.017,10.371
MKC,McCormick & Co Inc/MD,BBB,0,165200000,661800000,5.3,-406700000,58800000,10362100000.0,155400000.0,502900000.0,846900000.0,6905400000.0,3444200000.0,4324200000.0,984400000,1143200000,22495334505.0,26978434505.0,0.194,0.064,773100000,0.182,2145300000,957700000,0.401,0.124,23.599,27.0,2.005,0.013,5.817
JWN,Nordstrom Inc,BB+,1,102000000,496000000,3.2,7000000,-104000000,9737000000.0,853000000.0,179000000.0,1576000000.0,8758000000.0,979000000.0,4795000000.0,784000000,1638000000,5722631736.0,10047631736.0,0.612,0.051,301000000,0.081,5592000000,784000000,0.36,0.032,6.134,13.0,8.946,0.04,1.939
XPO,XPO Logistics Inc,BB,1,292000000,419000000,3.95,859000000,-127000000,14128000000.0,377000000.0,2500000000.0,1157000000.0,11232000000.0,2743000000.0,7510000000.0,840000000,1579000000,7356329287.0,14241329287.0,0.148,0.027,442000000,0.069,2666000000,821000000,0.16,0.023,9.019,17.0,4.095,0.0,4.604
NNN,National Retail Properties Inc,BBB+,0,120023000,299180000,1.56,132876000,-113155000,7434867000.0,1112000.0,2874000.0,0.0,3103185000.0,4331675000.0,2988357000.0,419203000,608074000,9203206021.0,11703419021.0,0.06,0.035,-245794000,0.041,670487000,384317000,1.0,0.385,19.247,28.0,0.716,0.038,-1.492
PCAR,PACCAR Inc,A+,0,230500000,2387900000,6.88,1271400000,739200000,28361100000.0,4175100000.0,1306100000.0,3823200000.0,18655000000.0,9706100000.0,11222700000.0,3329700000,4407000000,27358603184.0,34545103184.0,0.249,0.087,889500000,0.107,5044100000,3205400000,0.197,0.093,7.839,10.0,1.922,0.045,2.564
BXS,BancorpSouth Bank,BBB,0,0,132728000,1.41,527971000,24996000,14724388000.0,222965000.0,0.0,0.0,13000505000.0,1723883000.0,1088890000.0,196444000,225709000,2907897674.0,3638833674.0,0.078,0.009,120446000,0.013,728482000,196444000,1.0,0.182,16.122,19.0,7.541,0.014,1.286
NVR,NVR Inc,BBB+,0,25380000,878539000,241.31,-306000,428556000,3809815000.0,1160523000.0,18278000.0,306972000.0,1468571000.0,2341244000.0,683678000.0,1051175000,1071993000,14071713151.0,13639766151.0,0.402,0.24,845706000,0.32,1370982000,843577000,0.19,0.122,12.724,13.0,0.627,0.0,232.273
COST,Costco Wholesale Corp,A+,0,160000000,4002000000,9.05,929000000,3893000000,55556000000.0,12277000000.0,1550000000.0,14172000000.0,36851000000.0,18284000000.0,10167000000.0,5470000000,7309000000,153813615201.0,154617615201.0,0.237,0.077,6051000000,0.199,21822000000,5435000000,0.131,0.024,21.154,28.0,2.015,0.008,13.681
CBSH,Commerce Bancshares Inc/MO,A-,0,0,421231000,3.59,-112011000,-301432000,26065789000.0,887465000.0,0.0,0.0,22927317000.0,3134684000.0,1853190000.0,530305000,571450000,7290947877.0,8333221877.0,0.133,0.016,472252000,0.02,1295558000,528160000,1.0,0.318,14.583,16.0,7.314,0.015,4.401
SYK,Stryker Corp,A-,0,0,2083000000,5.57,1293000000,721000000,30167000000.0,4337000000.0,2893000000.0,675000000.0,17360000000.0,12807000000.0,11090000000.0,2562000000,2876000000,78594560953.0,85061560953.0,0.171,0.076,1542000000,0.151,9696000000,2713000000,0.651,0.14,29.576,33.0,1.356,0.01,4.123
TSN,Tyson Foods Inc,BBB+,0,485000000,2140000000,6.02,-672000000,982000000,34741000000.0,1420000000.0,1952000000.0,1876000000.0,19144000000.0,15465000000.0,11339000000.0,3245000000,4437000000,21604346896.0,32268346896.0,0.145,0.062,2675000000,0.143,5384000000,3114000000,0.125,0.05,7.273,10.0,1.238,0.028,7.369
TRMK,Trustmark Corp,BBB,0,0,150460000,2.33,204078000,9355000,13497877000.0,358916000.0,0.0,0.0,11837175000.0,1660702000.0,435626000.0,173793000,213213000,2217618225.0,2280927225.0,0.092,0.011,88956000,0.013,602795000,173793000,1.0,0.25,10.698,13.0,7.128,0.027,1.384
AMAT,Applied Materials Inc,A-,0,237000000,2706000000,2.89,0,-311000000,19024000000.0,3129000000.0,2533000000.0,2511000000.0,10810000000.0,8214000000.0,5313000000.0,3506000000,3869000000,51471559284.0,53769559284.0,0.331,0.143,2806000000,0.258,6386000000,3350000000,0.437,0.185,13.898,15.0,1.316,0.015,2.995
PDCE,PDC Energy Inc,BB,1,71171000,-56672000,-0.89,-30524000,-8436000,4448680000.0,963000.0,266354000.0,98934000.0,2113173000.0,2335507000.0,1177226000.0,11177000,655329000,1612509039.0,2875413039.0,-0.024,-0.012,-29623000,0.002,886768000,11105000,0.767,-0.049,4.388,257.0,0.905,0.0,-0.463
UMBF,UMB Financial Corp,A-,0,0,243600000,4.99,391364000,-4951000,26561355000.0,3276794000.0,0.0,0.0,23954915000.0,2606440000.0,1966880000.0,285965000,342223000,3369691079.0,3967713079.0,0.097,0.01,274648000,0.012,1064825000,285965000,1.0,0.229,11.594,14.0,9.191,0.018,5.63
BBBY,Bed Bath & Beyond Inc,B+,1,64789000,-613816000,-4.94,0,493679000,7790515000.0,1000340000.0,0.0,944194000.0,6025580000.0,1764935000.0,3770188000.0,-700064000,-357553000,1372444605.0,4170368605.0,-0.324,-0.077,313540000,-0.085,3541660000,-700064000,0.317,-0.055,-11.664,-6.0,3.414,0.062,2.521
NEU,NewMarket Corp,BBB+,0,29241000,254286000,22.73,-123451000,71357000,1885132000.0,144397000.0,335826000.0,178773000.0,1202034000.0,683098000.0,703769000.0,360831000,448391000,5443780287.0,6062001287.0,0.417,0.141,277778000,0.177,629869000,337321000,0.288,0.116,13.519,17.0,1.76,0.015,24.825
CAH,Cardinal Health Inc,BBB,0,238000000,-3696000000,-12.61,-1401000000,240000000,40766000000.0,2771000000.0,8264000000.0,21374000000.0,38974000000.0,1789000000.0,6775000000.0,-3537000000,-2624000000,15238771364.0,20171771364.0,-3.023,-0.091,1585000000,-0.332,6868000000,-4097000000,0.045,-0.024,-7.687,-6.0,21.785,0.037,5.41
UNVR,Univar Solutions Inc,BB,1,147200000,-100200000,-0.61,297900000,208700000,6494800000.0,330300000.0,1160100000.0,895000000.0,4762000000.0,1732800000.0,2714500000.0,151500000,366200000,4087265875.0,6951665875.0,-0.057,-0.014,296200000,0.027,2140800000,187300000,0.231,-0.011,18.983,46.0,2.748,0.0,1.805
WW,WW International Inc,B+,1,135267000,119616000,1.78,-177000000,-54238000,1498314000.0,182736000.0,30519000.0,117317000.0,2180135000.0,-685543000.0,1737870000.0,286396000,331413000,2532639871.0,4093082871.0,-0.16,0.08,134400000,0.162,786682000,287985000,0.557,0.085,12.35,14.0,-3.18,0.0,2.0
CINF,Cincinnati Financial Corp,BBB+,0,53000000,1997000000,12.24,7000000,-17000000,25408000000.0,767000000.0,2651000000.0,0.0,15544000000.0,9864000000.0,885000000.0,2525000000,2597000000,17178779780.0,17276779780.0,0.216,0.082,1184000000,0.103,4286000000,2525000000,0.541,0.252,6.653,7.0,1.576,0.021,7.247
EAT,Brinker International Inc,B+,1,59600000,24400000,0.64,-71400000,30500000,2356000000.0,43900000.0,52300000.0,104900000.0,2835100000.0,-479100000.0,2387400000.0,64500000,226800000,868257000.0,3404857000.0,-0.044,0.01,141700000,0.015,408600000,62600000,0.133,0.008,15.013,53.0,-5.918,0.048,3.709
TCBI,Texas Capital Bancshares Inc,BB+,1,0,322866000,6.23,-1999408000,1345518000,32548069000.0,4395583000.0,0.0,0.0,29746748000.0,2801321000.0,2937301000.0,407161000,444428000,2856697794.0,707838794.0,0.116,0.01,-256919000,0.013,997160000,407161000,1.0,0.314,1.593,2.0,10.619,0.0,-5.106
PSB,PS Business Parks Inc,A-,0,657000,174966000,3.96,-296000,25407000,2046443000.0,62786000.0,34385000.0,0.0,84632000.0,1745676000.0,0.0,175623000,279872000,4523463504.0,4566714504.0,0.062,0.053,256273000,0.086,301503000,183493000,0.701,0.253,16.317,26.0,0.048,0.025,9.347
CDNS,Cadence Design Systems Inc,BBB+,0,18829000,988979000,3.62,-100000000,171912000,3357225000.0,705210000.0,304546000.0,316908000.0,1254331000.0,2102894000.0,346019000.0,497797000,621148000,19722881970.0,19413498970.0,0.62,0.354,654995000,0.482,2069962000,491796000,0.886,0.423,31.254,39.0,0.596,0.0,2.397
CRS,Carpenter Technology Corp,BBB-,0,19800000,1500000,0.02,150300000,166100000,3227200000.0,193100000.0,292300000.0,124200000.0,1781500000.0,1445700000.0,721800000.0,25900000,149800000,1160706614.0,1790106614.0,0.001,0.0,60600000,0.008,329400000,25300000,0.151,0.001,11.95,69.0,1.232,0.033,1.26
DHI,DR Horton Inc,BBB,0,0,2373700000,6.49,906900000,1526100000,18912300000.0,3040100000.0,0.0,900500000.0,6790800000.0,11840000000.0,4283300000.0,2976200000,3056600000,27506824840.0,29431424840.0,0.218,0.135,1264600000,0.153,4937900000,2949600000,0.243,0.117,9.629,10.0,0.574,0.009,3.46
FLS,Flowserve Corp,BBB-,0,54980000,253668000,1.94,-109642000,51297000,4938277000.0,670980000.0,1068452000.0,447582000.0,3165936000.0,1746739000.0,1564880000.0,388718000,493199000,6512909566.0,7507524566.0,0.147,0.052,288904000,0.115,1295370000,406040000,0.328,0.064,15.222,19.0,1.812,0.019,2.208
ATGE,Adtalem Global Education Inc,BB *-,1,19510000,-85334000,-1.59,-107800000,200638000,2228687000.0,501105000.0,87042000.0,46484000.0,915414000.0,1310421000.0,516791000.0,-72182000,28790000,1613646037.0,2125799037.0,-0.065,-0.036,69976000,-0.05,561947000,142260000,0.534,-0.081,73.838,-29.0,0.699,0.0,1.304
EA,Electronic Arts Inc,BBB+,0,0,3039000000,10.37,0,-940000000,11112000000.0,3768000000.0,461000000.0,68000000.0,3651000000.0,7461000000.0,996000000.0,1508000000,1658000000,29016674731.0,26408674731.0,0.429,0.285,1657000000,0.367,4168000000,1445000000,0.753,0.549,15.928,18.0,0.489,0.0,5.655
UHS,Universal Health Services Inc,BB+,1,162733000,814854000,9.16,-17922000,-94018000,11668250000.0,61268000.0,1560847000.0,1272374000.0,6089379000.0,5504105000.0,4310645000.0,1216381000,1706773000,12564552311.0,16783346311.0,0.15,0.07,804374000,0.116,11378259000,1215908000,1.0,0.072,9.833,14.0,1.106,0.004,9.062
REGN,Regeneron Pharmaceuticals Inc,BBB+,0,30200000,2115800000,19.38,0,150100000,14805200000.0,1617800000.0,2785600000.0,418100000.0,3715500000.0,11089700000.0,713900000.0,2459300000,2669600000,41226113467.0,40554013467.0,0.207,0.155,2000400000,0.22,7081200000,2209800000,0.901,0.269,15.191,16.0,0.335,0.0,18.319
AGCO,AGCO Corp,BBB-,0,19900000,125200000,1.64,-108900000,106700000,7759700000.0,432800000.0,800500000.0,914800000.0,4852700000.0,2853800000.0,1493800000.0,325900000,597900000,5834100842.0,7487400842.0,0.042,0.015,427400000,0.07,1984300000,281000000,0.219,0.014,12.523,23.0,1.7,0.008,5.609
OFC,Corporate Office Properties Trust,BBB-,0,71052000,191692000,1.72,3005000,6180000,3854453000.0,14733000.0,123180000.0,148746000.0,2105777000.0,1678960000.0,1848456000.0,262527000,401430000,3292291217.0,5137273217.0,0.116,0.05,-106226000,0.047,333121000,261312000,0.52,0.299,12.797,20.0,1.254,0.037,-0.948
MTB,M&T Bank Corp,A-,0,0,1849509000,13.76,-5889508000,-169134000,119872757000.0,8626459000.0,0.0,0.0,104156108000.0,15716649000.0,7048549000.0,2467621000,2768936000,22400224259.0,20602059259.0,0.118,0.015,2179506000,0.021,6015943000,2838017000,1.0,0.307,7.44,8.0,6.627,0.024,16.516
ATVI,Activision Blizzard Inc,A-,0,-26000000,1503000000,1.96,0,1569000000,19845000000.0,5794000000.0,848000000.0,292000000.0,7040000000.0,12805000000.0,2675000000.0,1607000000,1999000000,45650013359.0,43385013359.0,0.124,0.082,1715000000,0.517,4395000000,1607000000,0.677,0.232,21.703,27.0,0.55,0.006,2.236
FISV,Fiserv Inc,BBB,0,473000000,893000000,1.74,14740000000,518000000,77539000000.0,893000000.0,2782000000.0,3080000000.0,42682000000.0,32979000000.0,21899000000.0,1564000000,3215000000,78616258966.0,100079258966.0,0.051,0.019,2074000000,0.077,4878000000,1609000000,0.479,0.088,31.129,64.0,1.294,0.0,4.048
GCP,GCP Applied Technologies Inc,BB,1,22700000,46300000,0.64,-8400000,-1100000,1302100000.0,325000000.0,183700000.0,88400000.0,761000000.0,538700000.0,378900000.0,62400000,105600000,1650690249.0,1730090249.0,0.09,0.036,2700000,0.073,383100000,57100000,0.378,0.046,16.383,28.0,1.413,0.0,0.037
FITB,Fifth Third Bancorp,BBB+,0,0,2512000000,3.38,-1840000000,597000000,169369000000.0,3278000000.0,0.0,0.0,148166000000.0,21203000000.0,16241000000.0,3202000000,3674000000,21815175784.0,37950175784.0,0.117,0.014,1610000000,0.018,7862000000,3202000000,1.0,0.308,10.329,12.0,6.988,0.031,2.266
HFC,HollyFrontier Corp,BBB-,0,143321000,772388000,4.64,40949000,-269590000,12164841000.0,885162000.0,879685000.0,1215555000.0,5655415000.0,5978193000.0,2924475000.0,1214861000,1724786000,8184072752.0,10082482752.0,0.128,0.064,1254848000,0.128,3687969000,1277044000,0.211,0.044,5.846,8.0,0.946,0.026,7.546
RPM,RPM International Inc,BBB-,0,101003000,304385000,2.35,14271000,10248000,5630954000.0,233416000.0,1137957000.0,535311000.0,4366291000.0,1262445000.0,2783871000.0,508070000,664912000,9683355675.0,12278561675.0,0.227,0.054,402163000,0.098,2092855000,511094000,0.38,0.055,18.466,24.0,3.459,0.019,3.13
FHN,First Horizon National Corp,BBB-u,0,0,440908000,1.39,1988464000,-138432000,43310900000.0,1749298000.0,0.0,0.0,38234892000.0,4780577000.0,4309682000.0,574199000,642818000,5153135948.0,8436341948.0,0.093,0.01,801193000,0.013,1817267000,585664000,1.0,0.239,13.124,15.0,7.998,0.034,2.555
GILD,Gilead Sciences Inc,BBB+,0,995000000,5386000000,4.24,-2750000000,-6309000000,61627000000.0,11631000000.0,3582000000.0,713000000.0,38977000000.0,22525000000.0,24593000000.0,6177000000,7581000000,82209161868.0,97323161868.0,0.246,0.087,8319000000,0.133,17774000000,4287000000,0.792,0.24,12.838,16.0,1.73,0.039,6.55
HAS,Hasbro Inc,BBB-,0,101878000,520454000,4.07,2346129000,3397998000,8855628000.0,4580369000.0,1410597000.0,343927000.0,5860098000.0,2995530000.0,4046960000.0,696088000,876875000,13352532298.0,13996207298.0,0.254,0.085,519425000,0.172,2912378000,652050000,0.617,0.11,15.961,20.0,1.956,0.025,4.114
HBAN,Huntington Bancshares Inc/OH,BBB+,0,0,1411000000,1.29,1639000000,-1502000000,109002000000.0,1272000000.0,0.0,0.0,97207000000.0,11795000000.0,12455000000.0,1659000000,2045000000,15573948522.0,25862948522.0,0.114,0.012,1467000000,0.014,4380000000,1659000000,1.0,0.305,12.647,16.0,8.241,0.038,1.412
SMG,Scotts Miracle-Gro Co/The,BB,1,79600000,387400000,6.96,-141600000,-2200000,3380500000.0,16600000.0,497100000.0,391000000.0,2677600000.0,697200000.0,1521500000.0,590700000,685400000,8527610113.0,10201710113.0,0.498,0.104,495700000,0.171,1347000000,585200000,0.326,0.094,14.884,17.0,3.841,0.048,8.888
WELL,Welltower Inc,BBB+,0,555559000,1232432000,3.07,1139129000,69637000,33380751000.0,385766000.0,1223970000.0,0.0,16398247000.0,15540444000.0,15388765000.0,1790948000,2818021000,33186291043.0,46997737043.0,0.081,0.038,3534306000,0.039,2431264000,1201296000,0.475,0.241,16.678,26.0,1.055,0.043,8.795
BIIB,Biogen Inc,A- *-,0,0,5888500000,31.47,0,1688700000,27234300000.0,2913700000.0,2470700000.0,530800000.0,13895200000.0,13343200000.0,6367500000.0,7046500000,7727100000,53542518459.0,57562618459.0,0.435,0.219,6409100000,0.394,12422500000,7042600000,0.864,0.41,7.449,8.0,1.041,0.0,34.255
RRC,Range Resources Corp,B,1,194285000,-1716297000,-6.92,-691625000,1000,6612403000.0,546000.0,272900000.0,155341000.0,4264915000.0,2347488000.0,3214005000.0,-2022303000,-377826000,1219419980.0,4393405980.0,-0.465,-0.197,-66582000,-0.174,1094183000,-2027718000,0.387,-0.607,-11.628,-2.0,1.817,0.016,-0.269
PTEN,Patterson-UTI Energy Inc,BB+,1,75204000,-425703000,-2.1,-177326000,-70844000,4439615000.0,174185000.0,339699000.0,170475000.0,1605995000.0,2833620000.0,1003119000.0,-455174000,548699000,2042687063.0,2877046063.0,-0.137,-0.087,394452000,-0.094,781897000,-461576000,0.316,-0.172,5.243,-6.0,0.567,0.015,1.943
NTRS,Northern Trust Corp,A+,0,0,1492200000,6.66,-2406900000,-122400000,136828400000.0,43935100000.0,0.0,0.0,125737400000.0,11091000000.0,11786200000.0,1944100000,2403000000,22510302884.0,2775302884.0,0.133,0.011,1992200000,0.019,6087600000,1944100000,1.0,0.237,1.155,1.0,11.337,0.024,9.287
SIGI,Selective Insurance Group Inc,BBB,0,33668000,271623000,4.57,104780000,-8944000,8797150000.0,7975000.0,1563841000.0,0.0,6602214000.0,2194936000.0,550597000.0,370058000,425263000,3872388022.0,4412894022.0,0.131,0.032,446518000,0.041,1295000000,370058000,0.455,0.095,10.377,12.0,3.008,0.013,7.517
RS,Reliance Steel & Aluminum Co,BBB,0,85000000,701500000,10.49,-617900000,46100000,8131100000.0,174300000.0,1067800000.0,275000000.0,2917000000.0,5206600000.0,1790500000.0,1009700000,1229000000,7982825673.0,9660125673.0,0.14,0.085,1067300000,0.157,3329400000,1013500000,0.303,0.064,7.86,10.0,0.56,0.018,15.957
PBCT,People's United Financial Inc,BBB+,0,0,520400000,1.28,326500000,-131000000,58589800000.0,801000000.0,0.0,0.0,50642600000.0,7947200000.0,6147600000.0,652400000,694100000,6749274821.0,11501074821.0,0.07,0.01,173100000,0.012,1815100000,652400000,1.0,0.279,16.57,18.0,6.372,0.042,0.433
CNO,CNO Financial Group Inc,BBB-,0,152300000,409400000,2.62,-203700000,-1900000,33630900000.0,654700000.0,4785700000.0,0.0,28953900000.0,4677000000.0,3785900000.0,426500000,426500000,2740166405.0,5704666405.0,0.095,0.012,696700000,0.012,1598800000,433800000,0.398,0.102,13.376,13.0,6.191,0.024,4.465
SIVB,SVB Financial Group,BBB,0,0,1136856000,21.9,-972377000,3210244000,71004903000.0,6781783000.0,0.0,0.0,64383823000.0,6470307000.0,584264000.0,1562541000,1645258000,12945633230.0,6908105230.0,0.196,0.017,1098650000,0.026,3211664000,1610402000,1.0,0.354,4.199,4.0,9.951,0.0,21.305
QCOM,QUALCOMM Inc,A-,0,602000000,5198000000,4.58,-229000000,-5132000000,35594000000.0,6707000000.0,4003000000.0,2248000000.0,29517000000.0,6077000000.0,15726000000.0,6321000000,7714000000,129186441542.0,138991441542.0,1.227,0.156,4407000000,0.263,14276000000,6255000000,0.607,0.221,18.018,22.0,4.857,0.022,3.883
ROP,Roper Technologies Inc,BBB+,0,186600000,1767900000,17.02,322900000,345300000,18108900000.0,709700000.0,975100000.0,162000000.0,8617000000.0,9491900000.0,5275300000.0,2414000000,2463200000,36860443378.0,42735443378.0,0.205,0.105,1398900000,0.445,3427100000,1498400000,0.639,0.329,17.35,18.0,0.908,0.005,13.464
